timestamp,robot_name,num_links,N,execution_time
2025-06-19 22:41:19,niryo_one,6,32000,3.345045804977417
2025-06-19 22:41:23,niryo_one,6,33000,3.452829122543335
2025-06-19 22:41:27,niryo_one,6,34000,3.5520095825195312
2025-06-19 22:41:30,niryo_one,6,35000,3.704179286956787
2025-06-19 22:41:34,niryo_one,6,36000,3.7716920375823975
2025-06-19 22:41:38,niryo_one,6,37000,3.8854730129241943
2025-06-19 22:41:42,niryo_one,6,38000,3.9822447299957275
2025-06-19 22:41:46,niryo_one,6,39000,4.0529868602752686
2025-06-19 22:41:50,niryo_one,6,40000,4.164179086685181
2025-06-19 22:41:55,niryo_one,6,41000,4.283079147338867
2025-06-19 22:41:59,niryo_one,6,42000,4.379401206970215
2025-06-19 22:42:04,niryo_one,6,43000,4.503561973571777
2025-06-19 22:42:08,niryo_one,6,44000,4.566917419433594
2025-06-19 22:42:13,niryo_one,6,45000,4.711477279663086
2025-06-19 22:42:18,niryo_one,6,46000,4.810697317123413
2025-06-19 22:42:23,niryo_one,6,47000,4.891202688217163
2025-06-19 22:42:28,niryo_one,6,48000,5.010274410247803
2025-06-19 22:42:33,niryo_one,6,49000,5.108188152313232
2025-06-19 22:42:38,niryo_one,6,50000,5.191742897033691
2025-06-19 22:42:44,niryo_one,6,51000,5.278656482696533
2025-06-19 22:42:49,niryo_one,6,52000,5.389569997787476
2025-06-19 22:42:55,niryo_one,6,53000,5.498463869094849
2025-06-19 22:43:01,niryo_one,6,54000,5.597882509231567
2025-06-19 22:43:06,niryo_one,6,55000,5.720045804977417
2025-06-19 22:43:12,niryo_one,6,56000,5.8289690017700195
2025-06-19 22:43:18,niryo_one,6,57000,5.96699333190918
2025-06-19 22:43:24,niryo_one,6,58000,6.0225138664245605
2025-06-19 22:43:30,niryo_one,6,59000,6.080351114273071
2025-06-19 22:43:37,niryo_one,6,60000,6.187058687210083
2025-06-19 22:43:43,niryo_one,6,61000,6.321888446807861
2025-06-19 22:43:50,niryo_one,6,62000,6.41275691986084
2025-06-19 22:43:56,niryo_one,6,63000,6.503488302230835
2025-06-19 22:44:03,niryo_one,6,64000,6.601094007492065
2025-06-19 22:44:10,niryo_one,6,65000,6.70074987411499
2025-06-19 22:44:16,niryo_one,6,66000,6.837698459625244
2025-06-19 22:44:23,niryo_one,6,67000,6.9608376026153564
2025-06-19 22:44:31,niryo_one,6,68000,7.018821716308594
2025-06-19 22:44:38,niryo_one,6,69000,7.079104423522949
2025-06-19 22:44:45,niryo_one,6,70000,7.163682699203491
2025-06-19 22:44:52,niryo_one,6,71000,7.308184862136841
2025-06-19 22:45:00,niryo_one,6,72000,7.393829345703125
2025-06-19 22:45:07,niryo_one,6,73000,7.497072219848633
2025-06-19 22:45:15,niryo_one,6,74000,7.6390769481658936
2025-06-19 22:45:23,niryo_one,6,75000,7.6946046352386475
2025-06-19 22:45:31,niryo_one,6,76000,7.789924383163452
2025-06-19 22:45:39,niryo_one,6,77000,7.923100471496582
2025-06-19 22:45:47,niryo_one,6,78000,8.059312582015991
2025-06-19 22:45:55,niryo_one,6,79000,8.17732834815979
2025-06-19 22:46:03,niryo_one,6,80000,8.291754245758057
2025-06-19 22:46:12,niryo_one,6,81000,8.33629322052002
2025-06-19 22:46:20,niryo_one,6,82000,8.439348697662354
2025-06-19 22:46:29,niryo_one,6,83000,8.587378740310669
2025-06-19 22:46:38,niryo_one,6,84000,8.65725827217102
2025-06-19 22:46:46,niryo_one,6,85000,8.731284618377686
2025-06-19 22:46:55,niryo_one,6,86000,8.785385847091675
2025-06-19 22:47:04,niryo_one,6,87000,8.973087549209595
2025-06-19 22:47:13,niryo_one,6,88000,9.086668014526367
2025-06-19 22:47:23,niryo_one,6,89000,9.158677101135254
2025-06-19 22:47:32,niryo_one,6,90000,9.324745178222656
2025-06-19 22:47:42,niryo_one,6,91000,9.375665187835693
2025-06-19 22:47:51,niryo_one,6,92000,9.440876722335815
2025-06-19 22:48:01,niryo_one,6,93000,9.575156211853027
2025-06-19 22:48:10,niryo_one,6,94000,9.634885549545288
2025-06-19 22:48:20,niryo_one,6,95000,9.769436120986938
2025-06-19 22:48:30,niryo_one,6,96000,9.893712759017944
2025-06-19 22:48:40,niryo_one,6,97000,9.946600437164307
2025-06-19 22:48:50,niryo_one,6,98000,9.992621421813965
2025-06-19 22:49:01,niryo_one,6,99000,10.13291883468628
2025-06-19 22:49:11,niryo_one,6,100000,10.209916591644287
2025-06-19 23:14:58,niryo_one,6,1000,0.16484951972961426
2025-06-19 23:15:08,niryo_one,6,1000,0.1642599105834961
2025-06-19 23:15:13,niryo_one,6,1000,0.17149686813354492
2025-06-19 23:43:59,niryo_one,6,1000,0.17500877380371094
2025-06-19 23:48:10,niryo_one,6,1000,0.17139863967895508
2025-06-19 23:48:31,niryo_one,6,100000,10.834541320800781
2025-06-19 23:48:42,niryo_one,6,105000,11.560081720352173
2025-06-19 23:48:55,niryo_one,6,110000,12.344729661941528
2025-06-19 23:49:08,niryo_one,6,115000,13.313209056854248
2025-06-19 23:49:22,niryo_one,6,120000,13.726444005966187
2025-06-19 23:49:36,niryo_one,6,125000,13.59679365158081
2025-06-19 23:49:54,niryo_one,6,130000,17.72688341140747
2025-06-19 23:50:15,niryo_one,6,135000,21.146181106567383
2025-06-19 23:50:42,niryo_one,6,140000,27.36585545539856
2025-06-19 23:51:06,niryo_one,6,145000,23.604777812957764
2025-06-19 23:51:33,niryo_one,6,150000,27.002345085144043
2025-06-19 23:51:54,niryo_one,6,155000,20.773152828216553
2025-06-19 23:52:15,niryo_one,6,160000,20.91935086250305
2025-06-19 23:52:39,niryo_one,6,165000,23.359525442123413
2025-06-19 23:53:03,niryo_one,6,170000,24.508414268493652
2025-06-19 23:53:27,niryo_one,6,175000,23.936047554016113
2025-06-19 23:53:50,niryo_one,6,180000,22.96932816505432
2025-06-19 23:54:14,niryo_one,6,185000,23.688633680343628
2025-06-19 23:54:42,niryo_one,6,190000,27.189400911331177
2025-06-19 23:55:06,niryo_one,6,195000,24.14944291114807
2025-06-19 23:55:34,niryo_one,6,200000,27.90288281440735
2025-06-19 23:56:02,niryo_one,6,205000,27.504230499267578
2025-06-19 23:56:35,niryo_one,6,210000,32.98046898841858
2025-06-19 23:57:01,niryo_one,6,215000,26.224979400634766
2025-06-19 23:57:39,niryo_one,6,220000,37.40759873390198
2025-06-19 23:58:18,niryo_one,6,225000,39.802767753601074
2025-06-19 23:58:59,niryo_one,6,230000,40.808775186538696
2025-06-19 23:59:41,niryo_one,6,235000,41.32373094558716
2025-06-20 00:00:24,niryo_one,6,240000,42.86107325553894
2025-06-20 00:01:05,niryo_one,6,245000,40.56637454032898
2025-06-20 00:01:45,niryo_one,6,250000,39.78395700454712
2025-06-20 00:02:32,niryo_one,6,255000,46.99009895324707
2025-06-20 00:03:28,niryo_one,6,260000,55.42282700538635
2025-06-20 00:04:15,niryo_one,6,265000,46.57683706283569
2025-06-20 00:04:51,niryo_one,6,270000,36.1568169593811
2025-06-20 00:06:58,niryo_one,6,1000,0.19150328636169434
2025-06-22 00:19:34,niryo_one,6,1000,0.398517370223999
2025-06-22 00:19:38,niryo_one,6,1000,0.20756840705871582
2025-06-22 00:19:41,niryo_one,6,1000,0.21727228164672852
2025-06-22 00:26:34,niryo_one,6,1000,0.1708059310913086
2025-06-22 00:26:36,niryo_one,6,1000,0.17545294761657715
2025-06-22 00:26:39,niryo_one,6,1000,0.1654345989227295
2025-06-22 00:30:17,niryo_one,6,1000,0.18493914604187012
2025-06-22 00:30:24,niryo_one,6,1000,0.20756030082702637
2025-06-22 00:30:55,niryo_one,6,1000,0.1896533966064453
2025-06-22 00:30:57,niryo_one,6,1000,0.21296310424804688
2025-06-22 00:31:01,niryo_one,6,1000,0.1890573501586914
2025-06-22 00:34:35,niryo_one,6,1000,0.2733173370361328
2025-06-22 00:34:39,niryo_one,6,1000,0.2940406799316406
2025-06-22 00:34:42,niryo_one,6,10000,1.429518461227417
2025-06-22 00:34:44,niryo_one,6,1000,0.2100355625152588
2025-06-22 00:34:51,niryo_one,6,1000,0.22541022300720215
2025-06-23 11:48:18,niryo_one,6,1000,0.22438859939575195
2025-06-23 11:48:20,niryo_one,6,1000,0.16199135780334473
2025-06-23 11:48:23,niryo_one,6,1000,0.1620807647705078
2025-06-23 11:48:27,niryo_one,6,1000,0.20693039894104004
2025-06-23 12:14:40,niryo_one,6,1000,0.2267599105834961
2025-06-23 12:14:43,niryo_one,6,1000,0.1664111614227295
2025-06-23 12:17:46,niryo_one,6,1000,0.1696314811706543
2025-06-23 12:17:49,niryo_one,6,10000,1.1475300788879395
2025-06-26 12:48:06,niryo_one,6,1000,0.1873011589050293
2025-06-26 12:48:09,niryo_one,6,1000,0.15407204627990723
2025-06-26 12:48:15,niryo_one,6,1000,0.1543264389038086
2025-06-26 12:48:20,niryo_one,6,1000,0.19384241104125977
2025-06-26 12:48:23,niryo_one,6,1000,0.1911792755126953
2025-06-26 12:48:25,niryo_one,6,1000,0.15249300003051758
2025-06-26 12:48:39,niryo_one,6,1000,0.15982317924499512
2025-06-26 12:48:43,niryo_one,6,10000,1.0972812175750732
2025-06-26 12:59:15,niryo_one,6,1000,0.16663098335266113
2025-06-26 12:59:19,niryo_one,6,1000,0.15180206298828125
2025-06-26 12:59:21,niryo_one,6,1000,0.1522817611694336
2025-06-26 12:59:25,niryo_one,6,1000,0.2280902862548828
2025-06-26 12:59:28,niryo_one,6,1000,0.19420599937438965
2025-06-26 12:59:31,niryo_one,6,1000,0.15018320083618164
2025-06-26 12:59:37,niryo_one,6,1000,0.17248988151550293
2025-06-26 12:59:40,niryo_one,6,10000,1.1429996490478516
2025-06-26 13:06:56,niryo_one,6,1000,0.18114924430847168
2025-06-26 13:06:59,niryo_one,6,1000,0.1601259708404541
2025-06-26 13:07:02,niryo_one,6,1000,0.1622295379638672
2025-06-26 13:07:07,niryo_one,6,1000,0.20384502410888672
2025-06-26 13:07:10,niryo_one,6,1000,0.1970975399017334
2025-06-26 13:07:12,niryo_one,6,1000,0.16073393821716309
2025-06-26 13:07:28,niryo_one,6,1000,0.15836262702941895
2025-06-26 13:07:33,niryo_one,6,10000,1.1131391525268555
2025-06-26 13:12:54,niryo_one,6,1000,0.1544358730316162
2025-06-26 13:12:59,niryo_one,6,1000,0.15909862518310547
2025-06-26 13:13:02,niryo_one,6,1000,0.15657854080200195
2025-06-26 13:13:07,niryo_one,6,1000,0.19511079788208008
2025-06-26 13:13:10,niryo_one,6,1000,0.20013880729675293
2025-06-26 13:13:11,niryo_one,6,1000,0.15132570266723633
2025-06-26 13:13:15,niryo_one,6,1000,0.15703487396240234
2025-06-26 13:13:18,niryo_one,6,10000,1.1098432540893555
2025-06-26 13:28:55,niryo_one,6,10000,1.1489129066467285
2025-06-26 13:30:48,niryo_one,6,10000,1.14015531539917
2025-07-13 17:05:18,niryo_one,6,1000,0.44489073753356934
2025-07-13 17:05:23,niryo_one,6,1000,0.34725379943847656
2025-07-13 17:05:28,niryo_one,6,1000,0.34745311737060547
2025-07-13 17:05:37,niryo_one,6,1000,0.4444005489349365
2025-07-13 17:05:42,niryo_one,6,1000,0.4028027057647705
2025-07-13 17:05:46,niryo_one,6,1000,0.3567359447479248
2025-07-13 17:06:01,niryo_one,6,1000,0.36372923851013184
